speaker_id;file_name;sample_name;birth_place;native_langs;other_langs;age;sex;age_of_english_onset;english_learning_method;english_residence;years_of_english_residence;class_labels
172;farsi5 pitch scale;farsi5 pitch scale;tehran, iran;farsi;turkish;43;male;14;academic;usa;22;49
172;farsi5 random gain;farsi5 random gain;tehran, iran;farsi;turkish;43;male;14;academic;usa;22;49
173;farsi6;farsi6;tehran, iran;farsi;arabic;27;male;9;naturalistic;usa;6;49
173;farsi6 white noise;farsi6 white noise;tehran, iran;farsi;arabic;27;male;9;naturalistic;usa;6;49
173;farsi6 time stretch;farsi6 time stretch;tehran, iran;farsi;arabic;27;male;9;naturalistic;usa;6;49
173;farsi6 pitch scale;farsi6 pitch scale;tehran, iran;farsi;arabic;27;male;9;naturalistic;usa;6;49
173;farsi6 random gain;farsi6 random gain;tehran, iran;farsi;arabic;27;male;9;naturalistic;usa;6;49
174;farsi7;farsi7;tehran, iran;farsi;none;29;male;11;academic;usa;2;49
174;farsi7 white noise;farsi7 white noise;tehran, iran;farsi;none;29;male;11;academic;usa;2;49
174;farsi7 time stretch;farsi7 time stretch;tehran, iran;farsi;none;29;male;11;academic;usa;2;49
174;farsi7 pitch scale;farsi7 pitch scale;tehran, iran;farsi;none;29;male;11;academic;usa;2;49
174;farsi7 random gain;farsi7 random gain;tehran, iran;farsi;none;29;male;11;academic;usa;2;49
175;farsi8;farsi8;tehran, iran;farsi;french;29;female;11;academic;usa;1.75;49
175;farsi8 white noise;farsi8 white noise;tehran, iran;farsi;french;29;female;11;academic;usa;1.75;49
175;farsi8 time stretch;farsi8 time stretch;tehran, iran;farsi;french;29;female;11;academic;usa;1.75;49
175;farsi8 pitch scale;farsi8 pitch scale;tehran, iran;farsi;french;29;female;11;academic;usa;1.75;49
175;farsi8 random gain;farsi8 random gain;tehran, iran;farsi;french;29;female;11;academic;usa;1.75;49
176;farsi9;farsi9;tehran, iran;farsi;none;39;male;12;academic;;0;49
176;farsi9 white noise;farsi9 white noise;tehran, iran;farsi;none;39;male;12;academic;;0;49
176;farsi9 time stretch;farsi9 time stretch;tehran, iran;farsi;none;39;male;12;academic;;0;49
176;farsi9 pitch scale;farsi9 pitch scale;tehran, iran;farsi;none;39;male;12;academic;;0;49
176;farsi9 random gain;farsi9 random gain;tehran, iran;farsi;none;39;male;12;academic;;0;49
453;farsi10;farsi10;tehran, iran;farsi;dari;45;female;10;academic;usa;8;49
453;farsi10 white noise;farsi10 white noise;tehran, iran;farsi;dari;45;female;10;academic;usa;8;49
453;farsi10 time stretch;farsi10 time stretch;tehran, iran;farsi;dari;45;female;10;academic;usa;8;49
453;farsi10 pitch scale;farsi10 pitch scale;tehran, iran;farsi;dari;45;female;10;academic;usa;8;49
453;farsi10 random gain;farsi10 random gain;tehran, iran;farsi;dari;45;female;10;academic;usa;8;49
1015;farsi11;farsi11;kabul, afghanistan;farsi;none;32;female;4;naturalistic;usa;30;49
1015;farsi11 white noise;farsi11 white noise;kabul, afghanistan;farsi;none;32;female;4;naturalistic;usa;30;49
1015;farsi11 time stretch;farsi11 time stretch;kabul, afghanistan;farsi;none;32;female;4;naturalistic;usa;30;49
1015;farsi11 pitch scale;farsi11 pitch scale;kabul, afghanistan;farsi;none;32;female;4;naturalistic;usa;30;49
1015;farsi11 random gain;farsi11 random gain;kabul, afghanistan;farsi;none;32;female;4;naturalistic;usa;30;49
1112;farsi12;farsi12;kerman, iran;farsi;none;42;male;11;academic;canada;25;49
1112;farsi12 white noise;farsi12 white noise;kerman, iran;farsi;none;42;male;11;academic;canada;25;49
1112;farsi12 time stretch;farsi12 time stretch;kerman, iran;farsi;none;42;male;11;academic;canada;25;49
1112;farsi12 pitch scale;farsi12 pitch scale;kerman, iran;farsi;none;42;male;11;academic;canada;25;49
1112;farsi12 random gain;farsi12 random gain;kerman, iran;farsi;none;42;male;11;academic;canada;25;49
1378;farsi13;farsi13;ghasreshirin, iran;farsi;kurdish dari pashto german;37;male;12;academic;usa;10;49
1378;farsi13 white noise;farsi13 white noise;ghasreshirin, iran;farsi;kurdish dari pashto german;37;male;12;academic;usa;10;49
1378;farsi13 time stretch;farsi13 time stretch;ghasreshirin, iran;farsi;kurdish dari pashto german;37;male;12;academic;usa;10;49
1378;farsi13 pitch scale;farsi13 pitch scale;ghasreshirin, iran;farsi;kurdish dari pashto german;37;male;12;academic;usa;10;49
1378;farsi13 random gain;farsi13 random gain;ghasreshirin, iran;farsi;kurdish dari pashto german;37;male;12;academic;usa;10;49
1572;farsi14;farsi14;bethesda, maryland, usa;farsi;arabic;52;female;6;academic;usa;14;49
1572;farsi14 white noise;farsi14 white noise;bethesda, maryland, usa;farsi;arabic;52;female;6;academic;usa;14;49
1572;farsi14 time stretch;farsi14 time stretch;bethesda, maryland, usa;farsi;arabic;52;female;6;academic;usa;14;49
1572;farsi14 pitch scale;farsi14 pitch scale;bethesda, maryland, usa;farsi;arabic;52;female;6;academic;usa;14;49
1572;farsi14 random gain;farsi14 random gain;bethesda, maryland, usa;farsi;arabic;52;female;6;academic;usa;14;49
1598;farsi15;farsi15;tehran, iran;farsi;arabic;20;male;4;naturalistic;usa;0.33;49
1598;farsi15 white noise;farsi15 white noise;tehran, iran;farsi;arabic;20;male;4;naturalistic;usa;0.33;49
1598;farsi15 time stretch;farsi15 time stretch;tehran, iran;farsi;arabic;20;male;4;naturalistic;usa;0.33;49
1598;farsi15 pitch scale;farsi15 pitch scale;tehran, iran;farsi;arabic;20;male;4;naturalistic;usa;0.33;49
1598;farsi15 random gain;farsi15 random gain;tehran, iran;farsi;arabic;20;male;4;naturalistic;usa;0.33;49
1623;farsi16;farsi16;abadan, iran;farsi;none;54;female;38;naturalistic;usa;16;49
1623;farsi16 white noise;farsi16 white noise;abadan, iran;farsi;none;54;female;38;naturalistic;usa;16;49
1623;farsi16 time stretch;farsi16 time stretch;abadan, iran;farsi;none;54;female;38;naturalistic;usa;16;49
1623;farsi16 pitch scale;farsi16 pitch scale;abadan, iran;farsi;none;54;female;38;naturalistic;usa;16;49
1623;farsi16 random gain;farsi16 random gain;abadan, iran;farsi;none;54;female;38;naturalistic;usa;16;49
1858;farsi17;farsi17;gorgan, iran;farsi;spanish;27;female;16;academic;usa;3;49
1858;farsi17 white noise;farsi17 white noise;gorgan, iran;farsi;spanish;27;female;16;academic;usa;3;49
1858;farsi17 time stretch;farsi17 time stretch;gorgan, iran;farsi;spanish;27;female;16;academic;usa;3;49
1858;farsi17 pitch scale;farsi17 pitch scale;gorgan, iran;farsi;spanish;27;female;16;academic;usa;3;49
1858;farsi17 random gain;farsi17 random gain;gorgan, iran;farsi;spanish;27;female;16;academic;usa;3;49
1913;farsi18;farsi18;tehran, iran;farsi;turkish azerbaijani, south;19;female;5;academic;usa;5;49
1913;farsi18 white noise;farsi18 white noise;tehran, iran;farsi;turkish azerbaijani, south;19;female;5;academic;usa;5;49
1913;farsi18 time stretch;farsi18 time stretch;tehran, iran;farsi;turkish azerbaijani, south;19;female;5;academic;usa;5;49
1913;farsi18 pitch scale;farsi18 pitch scale;tehran, iran;farsi;turkish azerbaijani, south;19;female;5;academic;usa;5;49
1913;farsi18 random gain;farsi18 random gain;tehran, iran;farsi;turkish azerbaijani, south;19;female;5;academic;usa;5;49
1936;farsi19;farsi19;tehran, iran;farsi;none;63;female;27;naturalistic;usa;35;49
1936;farsi19 white noise;farsi19 white noise;tehran, iran;farsi;none;63;female;27;naturalistic;usa;35;49
1936;farsi19 time stretch;farsi19 time stretch;tehran, iran;farsi;none;63;female;27;naturalistic;usa;35;49
1936;farsi19 pitch scale;farsi19 pitch scale;tehran, iran;farsi;none;63;female;27;naturalistic;usa;35;49
1936;farsi19 random gain;farsi19 random gain;tehran, iran;farsi;none;63;female;27;naturalistic;usa;35;49
1993;farsi20;farsi20;mazare sharif, afghanistan;farsi;german;48;female;19;naturalistic;usa;30;49
1993;farsi20 white noise;farsi20 white noise;mazare sharif, afghanistan;farsi;german;48;female;19;naturalistic;usa;30;49
1993;farsi20 time stretch;farsi20 time stretch;mazare sharif, afghanistan;farsi;german;48;female;19;naturalistic;usa;30;49
1993;farsi20 pitch scale;farsi20 pitch scale;mazare sharif, afghanistan;farsi;german;48;female;19;naturalistic;usa;30;49
1993;farsi20 random gain;farsi20 random gain;mazare sharif, afghanistan;farsi;german;48;female;19;naturalistic;usa;30;49
2025;farsi21;farsi21;kabul, afghanistan;farsi;none;20;male;5;naturalistic;usa;15;49
2025;farsi21 white noise;farsi21 white noise;kabul, afghanistan;farsi;none;20;male;5;naturalistic;usa;15;49
2025;farsi21 time stretch;farsi21 time stretch;kabul, afghanistan;farsi;none;20;male;5;naturalistic;usa;15;49
2025;farsi21 pitch scale;farsi21 pitch scale;kabul, afghanistan;farsi;none;20;male;5;naturalistic;usa;15;49
2025;farsi21 random gain;farsi21 random gain;kabul, afghanistan;farsi;none;20;male;5;naturalistic;usa;15;49
2037;farsi22;farsi22;tehran, iran;farsi;turkish;20;female;5;academic;usa;1.5;49
2037;farsi22 white noise;farsi22 white noise;tehran, iran;farsi;turkish;20;female;5;academic;usa;1.5;49
2037;farsi22 time stretch;farsi22 time stretch;tehran, iran;farsi;turkish;20;female;5;academic;usa;1.5;49
2037;farsi22 pitch scale;farsi22 pitch scale;tehran, iran;farsi;turkish;20;female;5;academic;usa;1.5;49
2037;farsi22 random gain;farsi22 random gain;tehran, iran;farsi;turkish;20;female;5;academic;usa;1.5;49
2063;farsi23;farsi23;shiraz, iran;farsi;german;24;female;5;naturalistic;;0;49
2063;farsi23 white noise;farsi23 white noise;shiraz, iran;farsi;german;24;female;5;naturalistic;;0;49
2063;farsi23 time stretch;farsi23 time stretch;shiraz, iran;farsi;german;24;female;5;naturalistic;;0;49
2063;farsi23 pitch scale;farsi23 pitch scale;shiraz, iran;farsi;german;24;female;5;naturalistic;;0;49
2063;farsi23 random gain;farsi23 random gain;shiraz, iran;farsi;german;24;female;5;naturalistic;;0;49
2295;farsi24;farsi24;ahvaz, iran;farsi;arabic;34;male;12;academic;usa;1.5;49
2295;farsi24 white noise;farsi24 white noise;ahvaz, iran;farsi;arabic;34;male;12;academic;usa;1.5;49
2295;farsi24 time stretch;farsi24 time stretch;ahvaz, iran;farsi;arabic;34;male;12;academic;usa;1.5;49
2295;farsi24 pitch scale;farsi24 pitch scale;ahvaz, iran;farsi;arabic;34;male;12;academic;usa;1.5;49
2295;farsi24 random gain;farsi24 random gain;ahvaz, iran;farsi;arabic;34;male;12;academic;usa;1.5;49
2299;farsi25;farsi25;yazd, iran;farsi;spanish;57;male;15;academic;usa;38;49
2299;farsi25 white noise;farsi25 white noise;yazd, iran;farsi;spanish;57;male;15;academic;usa;38;49
2299;farsi25 time stretch;farsi25 time stretch;yazd, iran;farsi;spanish;57;male;15;academic;usa;38;49
2299;farsi25 pitch scale;farsi25 pitch scale;yazd, iran;farsi;spanish;57;male;15;academic;usa;38;49
2299;farsi25 random gain;farsi25 random gain;yazd, iran;farsi;spanish;57;male;15;academic;usa;38;49
2343;farsi26;farsi26;hamm, germany;farsi;spanish french;49;female;6;academic;usa;37;49
2343;farsi26 white noise;farsi26 white noise;hamm, germany;farsi;spanish french;49;female;6;academic;usa;37;49
2343;farsi26 time stretch;farsi26 time stretch;hamm, germany;farsi;spanish french;49;female;6;academic;usa;37;49
2343;farsi26 pitch scale;farsi26 pitch scale;hamm, germany;farsi;spanish french;49;female;6;academic;usa;37;49
2343;farsi26 random gain;farsi26 random gain;hamm, germany;farsi;spanish french;49;female;6;academic;usa;37;49
2509;farsi27;farsi27;tehran, iran;farsi;german arabic french;41;male;20;academic;usa;6;49
2509;farsi27 white noise;farsi27 white noise;tehran, iran;farsi;german arabic french;41;male;20;academic;usa;6;49
2509;farsi27 time stretch;farsi27 time stretch;tehran, iran;farsi;german arabic french;41;male;20;academic;usa;6;49
2509;farsi27 pitch scale;farsi27 pitch scale;tehran, iran;farsi;german arabic french;41;male;20;academic;usa;6;49
2509;farsi27 random gain;farsi27 random gain;tehran, iran;farsi;german arabic french;41;male;20;academic;usa;6;49
2589;farsi28;farsi28;khoramshahr, khuzestan, iran;farsi;none;50;female;31;academic;usa;20;49
2589;farsi28 white noise;farsi28 white noise;khoramshahr, khuzestan, iran;farsi;none;50;female;31;academic;usa;20;49
2589;farsi28 time stretch;farsi28 time stretch;khoramshahr, khuzestan, iran;farsi;none;50;female;31;academic;usa;20;49
2589;farsi28 pitch scale;farsi28 pitch scale;khoramshahr, khuzestan, iran;farsi;none;50;female;31;academic;usa;20;49
2589;farsi28 random gain;farsi28 random gain;khoramshahr, khuzestan, iran;farsi;none;50;female;31;academic;usa;20;49
2597;farsi29;farsi29;ahvaz, iran;farsi;none;25;female;10;academic;usa;6;49
2597;farsi29 white noise;farsi29 white noise;ahvaz, iran;farsi;none;25;female;10;academic;usa;6;49
2597;farsi29 time stretch;farsi29 time stretch;ahvaz, iran;farsi;none;25;female;10;academic;usa;6;49
2597;farsi29 pitch scale;farsi29 pitch scale;ahvaz, iran;farsi;none;25;female;10;academic;usa;6;49
2597;farsi29 random gain;farsi29 random gain;ahvaz, iran;farsi;none;25;female;10;academic;usa;6;49
2643;farsi30;farsi30;baghdad, iraq;farsi;arabic russian uzbek;18;male;7;academic;;0;49
2643;farsi30 white noise;farsi30 white noise;baghdad, iraq;farsi;arabic russian uzbek;18;male;7;academic;;0;49
2643;farsi30 time stretch;farsi30 time stretch;baghdad, iraq;farsi;arabic russian uzbek;18;male;7;academic;;0;49
2643;farsi30 pitch scale;farsi30 pitch scale;baghdad, iraq;farsi;arabic russian uzbek;18;male;7;academic;;0;49
2643;farsi30 random gain;farsi30 random gain;baghdad, iraq;farsi;arabic russian uzbek;18;male;7;academic;;0;49
2682;farsi31;farsi31;tehran, iran;farsi;none;28;female;27;academic;usa;1;49
2682;farsi31 white noise;farsi31 white noise;tehran, iran;farsi;none;28;female;27;academic;usa;1;49
2682;farsi31 time stretch;farsi31 time stretch;tehran, iran;farsi;none;28;female;27;academic;usa;1;49
2682;farsi31 pitch scale;farsi31 pitch scale;tehran, iran;farsi;none;28;female;27;academic;usa;1;49
2682;farsi31 random gain;farsi31 random gain;tehran, iran;farsi;none;28;female;27;academic;usa;1;49
2756;farsi32;farsi32;mashhad, iran;farsi;none;27;male;14;academic;usa;3;49
2756;farsi32 white noise;farsi32 white noise;mashhad, iran;farsi;none;27;male;14;academic;usa;3;49
2756;farsi32 time stretch;farsi32 time stretch;mashhad, iran;farsi;none;27;male;14;academic;usa;3;49
2756;farsi32 pitch scale;farsi32 pitch scale;mashhad, iran;farsi;none;27;male;14;academic;usa;3;49
2756;farsi32 random gain;farsi32 random gain;mashhad, iran;farsi;none;27;male;14;academic;usa;3;49
2762;farsi33;farsi33;gonbad-qabus, iran;farsi;none;21;female;14;academic;usa;9;49
2762;farsi33 white noise;farsi33 white noise;gonbad-qabus, iran;farsi;none;21;female;14;academic;usa;9;49
2762;farsi33 time stretch;farsi33 time stretch;gonbad-qabus, iran;farsi;none;21;female;14;academic;usa;9;49
2762;farsi33 pitch scale;farsi33 pitch scale;gonbad-qabus, iran;farsi;none;21;female;14;academic;usa;9;49
2762;farsi33 random gain;farsi33 random gain;gonbad-qabus, iran;farsi;none;21;female;14;academic;usa;9;49
2823;farsi34;farsi34;tehran, iran;farsi;turkish;53;female;43;academic;usa;10;49
2823;farsi34 white noise;farsi34 white noise;tehran, iran;farsi;turkish;53;female;43;academic;usa;10;49
2823;farsi34 time stretch;farsi34 time stretch;tehran, iran;farsi;turkish;53;female;43;academic;usa;10;49
2823;farsi34 pitch scale;farsi34 pitch scale;tehran, iran;farsi;turkish;53;female;43;academic;usa;10;49
2823;farsi34 random gain;farsi34 random gain;tehran, iran;farsi;turkish;53;female;43;academic;usa;10;49
2860;farsi35;farsi35;ahvaz, iran;farsi;arabic;52;female;12;academic;usa;20;49
2860;farsi35 white noise;farsi35 white noise;ahvaz, iran;farsi;arabic;52;female;12;academic;usa;20;49
2860;farsi35 time stretch;farsi35 time stretch;ahvaz, iran;farsi;arabic;52;female;12;academic;usa;20;49
2860;farsi35 pitch scale;farsi35 pitch scale;ahvaz, iran;farsi;arabic;52;female;12;academic;usa;20;49
2860;farsi35 random gain;farsi35 random gain;ahvaz, iran;farsi;arabic;52;female;12;academic;usa;20;49
2871;farsi36;farsi36;khorramshahr, khuzestan, iran;farsi;none;53;female;13;academic;usa;21;49
2871;farsi36 white noise;farsi36 white noise;khorramshahr, khuzestan, iran;farsi;none;53;female;13;academic;usa;21;49
2871;farsi36 time stretch;farsi36 time stretch;khorramshahr, khuzestan, iran;farsi;none;53;female;13;academic;usa;21;49
2871;farsi36 pitch scale;farsi36 pitch scale;khorramshahr, khuzestan, iran;farsi;none;53;female;13;academic;usa;21;49
2871;farsi36 random gain;farsi36 random gain;khorramshahr, khuzestan, iran;farsi;none;53;female;13;academic;usa;21;49
2874;farsi37;farsi37;tehran, iran;farsi;none;53;male;13;academic;usa;3.5;49
2874;farsi37 white noise;farsi37 white noise;tehran, iran;farsi;none;53;male;13;academic;usa;3.5;49
2874;farsi37 time stretch;farsi37 time stretch;tehran, iran;farsi;none;53;male;13;academic;usa;3.5;49
2874;farsi37 pitch scale;farsi37 pitch scale;tehran, iran;farsi;none;53;male;13;academic;usa;3.5;49
2874;farsi37 random gain;farsi37 random gain;tehran, iran;farsi;none;53;male;13;academic;usa;3.5;49
2992;farsi38;farsi38;tehran, iran;farsi;none;48;female;19;academic;usa;22;49
2992;farsi38 white noise;farsi38 white noise;tehran, iran;farsi;none;48;female;19;academic;usa;22;49
2992;farsi38 time stretch;farsi38 time stretch;tehran, iran;farsi;none;48;female;19;academic;usa;22;49
2992;farsi38 pitch scale;farsi38 pitch scale;tehran, iran;farsi;none;48;female;19;academic;usa;22;49
2992;farsi38 random gain;farsi38 random gain;tehran, iran;farsi;none;48;female;19;academic;usa;22;49
2993;farsi39;farsi39;ahvaz, iran;farsi;korean;27;female;9;academic;usa;9;49
2993;farsi39 white noise;farsi39 white noise;ahvaz, iran;farsi;korean;27;female;9;academic;usa;9;49
2993;farsi39 time stretch;farsi39 time stretch;ahvaz, iran;farsi;korean;27;female;9;academic;usa;9;49
2993;farsi39 pitch scale;farsi39 pitch scale;ahvaz, iran;farsi;korean;27;female;9;academic;usa;9;49
2993;farsi39 random gain;farsi39 random gain;ahvaz, iran;farsi;korean;27;female;9;academic;usa;9;49
177;finnish1;finnish1;lahti, finland;finnish;swedish german;22;female;9;academic;usa;0.5;53
177;finnish1 white noise;finnish1 white noise;lahti, finland;finnish;swedish german;22;female;9;academic;usa;0.5;53
177;finnish1 time stretch;finnish1 time stretch;lahti, finland;finnish;swedish german;22;female;9;academic;usa;0.5;53
177;finnish1 pitch scale;finnish1 pitch scale;lahti, finland;finnish;swedish german;22;female;9;academic;usa;0.5;53
177;finnish1 random gain;finnish1 random gain;lahti, finland;finnish;swedish german;22;female;9;academic;usa;0.5;53
178;finnish2;finnish2;helsinki, finland;finnish;swedish;20;male;7;academic;;0;53
178;finnish2 white noise;finnish2 white noise;helsinki, finland;finnish;swedish;20;male;7;academic;;0;53
178;finnish2 time stretch;finnish2 time stretch;helsinki, finland;finnish;swedish;20;male;7;academic;;0;53
178;finnish2 pitch scale;finnish2 pitch scale;helsinki, finland;finnish;swedish;20;male;7;academic;;0;53
178;finnish2 random gain;finnish2 random gain;helsinki, finland;finnish;swedish;20;male;7;academic;;0;53
699;finnish3;finnish3;helsinki, finland;finnish;swedish german spanish french italian;20;female;7;academic;usa;0.2;53
699;finnish3 white noise;finnish3 white noise;helsinki, finland;finnish;swedish german spanish french italian;20;female;7;academic;usa;0.2;53
699;finnish3 time stretch;finnish3 time stretch;helsinki, finland;finnish;swedish german spanish french italian;20;female;7;academic;usa;0.2;53
699;finnish3 pitch scale;finnish3 pitch scale;helsinki, finland;finnish;swedish german spanish french italian;20;female;7;academic;usa;0.2;53
699;finnish3 random gain;finnish3 random gain;helsinki, finland;finnish;swedish german spanish french italian;20;female;7;academic;usa;0.2;53
700;finnish4;finnish4;helsinki, finland;finnish;swedish german italian;30;female;9;academic;uk, usa;3;53
700;finnish4 white noise;finnish4 white noise;helsinki, finland;finnish;swedish german italian;30;female;9;academic;uk, usa;3;53
700;finnish4 time stretch;finnish4 time stretch;helsinki, finland;finnish;swedish german italian;30;female;9;academic;uk, usa;3;53
700;finnish4 pitch scale;finnish4 pitch scale;helsinki, finland;finnish;swedish german italian;30;female;9;academic;uk, usa;3;53
700;finnish4 random gain;finnish4 random gain;helsinki, finland;finnish;swedish german italian;30;female;9;academic;uk, usa;3;53
873;finnish5;finnish5;victoria, british columbia, canada;finnish;french;30;male;5;;canada;30;53
873;finnish5 white noise;finnish5 white noise;victoria, british columbia, canada;finnish;french;30;male;5;;canada;30;53
873;finnish5 time stretch;finnish5 time stretch;victoria, british columbia, canada;finnish;french;30;male;5;;canada;30;53
873;finnish5 pitch scale;finnish5 pitch scale;victoria, british columbia, canada;finnish;french;30;male;5;;canada;30;53
873;finnish5 random gain;finnish5 random gain;victoria, british columbia, canada;finnish;french;30;male;5;;canada;30;53
1221;finnish6;finnish6;riihimaki, finland;finnish;french swedish german spanish;19;female;9;academic;;0;53
1221;finnish6 white noise;finnish6 white noise;riihimaki, finland;finnish;french swedish german spanish;19;female;9;academic;;0;53
1221;finnish6 time stretch;finnish6 time stretch;riihimaki, finland;finnish;french swedish german spanish;19;female;9;academic;;0;53
1221;finnish6 pitch scale;finnish6 pitch scale;riihimaki, finland;finnish;french swedish german spanish;19;female;9;academic;;0;53
1221;finnish6 random gain;finnish6 random gain;riihimaki, finland;finnish;french swedish german spanish;19;female;9;academic;;0;53
1939;finnish7;finnish7;kauhava, finland;finnish;swedish spanish french;46;female;9;academic;usa;13;53
1939;finnish7 white noise;finnish7 white noise;kauhava, finland;finnish;swedish spanish french;46;female;9;academic;usa;13;53
1939;finnish7 time stretch;finnish7 time stretch;kauhava, finland;finnish;swedish spanish french;46;female;9;academic;usa;13;53
1939;finnish7 pitch scale;finnish7 pitch scale;kauhava, finland;finnish;swedish spanish french;46;female;9;academic;usa;13;53
1939;finnish7 random gain;finnish7 random gain;kauhava, finland;finnish;swedish spanish french;46;female;9;academic;usa;13;53
2145;finnish8;finnish8;tampere, finland;finnish;swedish;18;female;9;academic;usa;0.3;53
2145;finnish8 white noise;finnish8 white noise;tampere, finland;finnish;swedish;18;female;9;academic;usa;0.3;53
2145;finnish8 time stretch;finnish8 time stretch;tampere, finland;finnish;swedish;18;female;9;academic;usa;0.3;53
2145;finnish8 pitch scale;finnish8 pitch scale;tampere, finland;finnish;swedish;18;female;9;academic;usa;0.3;53
2145;finnish8 random gain;finnish8 random gain;tampere, finland;finnish;swedish;18;female;9;academic;usa;0.3;53
2430;finnish9;finnish9;helsinki, finland;finnish;swedish;42;female;10;academic;usa;18.5;53
2430;finnish9 white noise;finnish9 white noise;helsinki, finland;finnish;swedish;42;female;10;academic;usa;18.5;53
2430;finnish9 time stretch;finnish9 time stretch;helsinki, finland;finnish;swedish;42;female;10;academic;usa;18.5;53
2430;finnish9 pitch scale;finnish9 pitch scale;helsinki, finland;finnish;swedish;42;female;10;academic;usa;18.5;53
2430;finnish9 random gain;finnish9 random gain;helsinki, finland;finnish;swedish;42;female;10;academic;usa;18.5;53
2656;finnish10;finnish10;tampere, finland;finnish;estonian swedish;46;male;9;academic;usa, australia;0.3;53
2656;finnish10 white noise;finnish10 white noise;tampere, finland;finnish;estonian swedish;46;male;9;academic;usa, australia;0.3;53
2656;finnish10 time stretch;finnish10 time stretch;tampere, finland;finnish;estonian swedish;46;male;9;academic;usa, australia;0.3;53
2656;finnish10 pitch scale;finnish10 pitch scale;tampere, finland;finnish;estonian swedish;46;male;9;academic;usa, australia;0.3;53
2656;finnish10 random gain;finnish10 random gain;tampere, finland;finnish;estonian swedish;46;male;9;academic;usa, australia;0.3;53
2666;finnish11;finnish11;imatra, finland;finnish;swedish russian;36;female;19;academic;uk;0.1;53
2666;finnish11 white noise;finnish11 white noise;imatra, finland;finnish;swedish russian;36;female;19;academic;uk;0.1;53
2666;finnish11 time stretch;finnish11 time stretch;imatra, finland;finnish;swedish russian;36;female;19;academic;uk;0.1;53
2666;finnish11 pitch scale;finnish11 pitch scale;imatra, finland;finnish;swedish russian;36;female;19;academic;uk;0.1;53
2666;finnish11 random gain;finnish11 random gain;imatra, finland;finnish;swedish russian;36;female;19;academic;uk;0.1;53
2667;finnish12;finnish12;espoo, finland;finnish;swedish french italian german;43;female;13;academic;uk;0.1;53
2667;finnish12 white noise;finnish12 white noise;espoo, finland;finnish;swedish french italian german;43;female;13;academic;uk;0.1;53
2667;finnish12 time stretch;finnish12 time stretch;espoo, finland;finnish;swedish french italian german;43;female;13;academic;uk;0.1;53
2667;finnish12 pitch scale;finnish12 pitch scale;espoo, finland;finnish;swedish french italian german;43;female;13;academic;uk;0.1;53
2667;finnish12 random gain;finnish12 random gain;espoo, finland;finnish;swedish french italian german;43;female;13;academic;uk;0.1;53
2668;finnish13;finnish13;helsinki, finland;finnish;swedish;29;female;9;academic;uk;0.1;53
2668;finnish13 white noise;finnish13 white noise;helsinki, finland;finnish;swedish;29;female;9;academic;uk;0.1;53
2668;finnish13 time stretch;finnish13 time stretch;helsinki, finland;finnish;swedish;29;female;9;academic;uk;0.1;53
2668;finnish13 pitch scale;finnish13 pitch scale;helsinki, finland;finnish;swedish;29;female;9;academic;uk;0.1;53
2668;finnish13 random gain;finnish13 random gain;helsinki, finland;finnish;swedish;29;female;9;academic;uk;0.1;53
2669;finnish14;finnish14;helsinki, finland;finnish;swedish;30;female;14;academic;canada, uk;4;53
2669;finnish14 white noise;finnish14 white noise;helsinki, finland;finnish;swedish;30;female;14;academic;canada, uk;4;53
2669;finnish14 time stretch;finnish14 time stretch;helsinki, finland;finnish;swedish;30;female;14;academic;canada, uk;4;53
2669;finnish14 pitch scale;finnish14 pitch scale;helsinki, finland;finnish;swedish;30;female;14;academic;canada, uk;4;53
2669;finnish14 random gain;finnish14 random gain;helsinki, finland;finnish;swedish;30;female;14;academic;canada, uk;4;53
2672;finnish15;finnish15;espoo, finland;finnish;none;51;female;5;naturalistic;australia, usa, uk;1.2;53
2672;finnish15 white noise;finnish15 white noise;espoo, finland;finnish;none;51;female;5;naturalistic;australia, usa, uk;1.2;53
2672;finnish15 time stretch;finnish15 time stretch;espoo, finland;finnish;none;51;female;5;naturalistic;australia, usa, uk;1.2;53
2672;finnish15 pitch scale;finnish15 pitch scale;espoo, finland;finnish;none;51;female;5;naturalistic;australia, usa, uk;1.2;53
2672;finnish15 random gain;finnish15 random gain;espoo, finland;finnish;none;51;female;5;naturalistic;australia, usa, uk;1.2;53
179;french1;french1;st. laurent donay, france;french;spanish;20;female;12;academic;usa;0.4;54
179;french1 white noise;french1 white noise;st. laurent donay, france;french;spanish;20;female;12;academic;usa;0.4;54
179;french1 time stretch;french1 time stretch;st. laurent donay, france;french;spanish;20;female;12;academic;usa;0.4;54
179;french1 pitch scale;french1 pitch scale;st. laurent donay, france;french;spanish;20;female;12;academic;usa;0.4;54
179;french1 random gain;french1 random gain;st. laurent donay, france;french;spanish;20;female;12;academic;usa;0.4;54
180;french2;french2;tunis, tunisia;french;arabic;19;male;14;academic;usa;0.5;54
180;french2 white noise;french2 white noise;tunis, tunisia;french;arabic;19;male;14;academic;usa;0.5;54
180;french2 time stretch;french2 time stretch;tunis, tunisia;french;arabic;19;male;14;academic;usa;0.5;54
180;french2 pitch scale;french2 pitch scale;tunis, tunisia;french;arabic;19;male;14;academic;usa;0.5;54
180;french2 random gain;french2 random gain;tunis, tunisia;french;arabic;19;male;14;academic;usa;0.5;54
181;french3;french3;nice, france;french;german;22;female;11;academic;usa;0.2;54
