speaker_id;file_name;sample_name;birth_place;native_langs;other_langs;age;sex;age_of_english_onset;english_learning_method;english_residence;years_of_english_residence;class_labels
3971;english605;english605;cairns, queensland, australia;english;french spanish japanese german;25;male;0;naturalistic;australia;21;9
3972;english605 white noise;english605 white noise;cairns, queensland, australia;english;french spanish japanese german;25;male;0;naturalistic;australia;21;9
3973;english605 time stretch;english605 time stretch;cairns, queensland, australia;english;french spanish japanese german;25;male;0;naturalistic;australia;21;9
3974;english605 pitch scale;english605 pitch scale;cairns, queensland, australia;english;french spanish japanese german;25;male;0;naturalistic;australia;21;9
3975;english605 random gain;english605 random gain;cairns, queensland, australia;english;french spanish japanese german;25;male;0;naturalistic;australia;21;9
3976;english606;english606;southport, australia;english;japanese maori;19;female;0;naturalistic;australia;19;9
3977;english606 white noise;english606 white noise;southport, australia;english;japanese maori;19;female;0;naturalistic;australia;19;9
3978;english606 time stretch;english606 time stretch;southport, australia;english;japanese maori;19;female;0;naturalistic;australia;19;9
3979;english606 pitch scale;english606 pitch scale;southport, australia;english;japanese maori;19;female;0;naturalistic;australia;19;9
3980;english606 random gain;english606 random gain;southport, australia;english;japanese maori;19;female;0;naturalistic;australia;19;9
3981;english607;english607;narrabri, new south wales, australia;english;spanish;25;female;0;naturalistic;australia;25;9
3982;english607 white noise;english607 white noise;narrabri, new south wales, australia;english;spanish;25;female;0;naturalistic;australia;25;9
3983;english607 time stretch;english607 time stretch;narrabri, new south wales, australia;english;spanish;25;female;0;naturalistic;australia;25;9
3984;english607 pitch scale;english607 pitch scale;narrabri, new south wales, australia;english;spanish;25;female;0;naturalistic;australia;25;9
3985;english607 random gain;english607 random gain;narrabri, new south wales, australia;english;spanish;25;female;0;naturalistic;australia;25;9
3986;english608;english608;brisbane, queensland, australia;english;russian japanese;18;male;0;naturalistic;australia;18;9
3987;english608 white noise;english608 white noise;brisbane, queensland, australia;english;russian japanese;18;male;0;naturalistic;australia;18;9
3988;english608 time stretch;english608 time stretch;brisbane, queensland, australia;english;russian japanese;18;male;0;naturalistic;australia;18;9
3989;english608 pitch scale;english608 pitch scale;brisbane, queensland, australia;english;russian japanese;18;male;0;naturalistic;australia;18;9
3990;english608 random gain;english608 random gain;brisbane, queensland, australia;english;russian japanese;18;male;0;naturalistic;australia;18;9
3991;english609;english609;narrandera, new south wales, australia;english;korean mandarin russian;20;female;0;naturalistic;australia;20;9
3992;english609 white noise;english609 white noise;narrandera, new south wales, australia;english;korean mandarin russian;20;female;0;naturalistic;australia;20;9
3993;english609 time stretch;english609 time stretch;narrandera, new south wales, australia;english;korean mandarin russian;20;female;0;naturalistic;australia;20;9
3994;english609 pitch scale;english609 pitch scale;narrandera, new south wales, australia;english;korean mandarin russian;20;female;0;naturalistic;australia;20;9
3995;english609 random gain;english609 random gain;narrandera, new south wales, australia;english;korean mandarin russian;20;female;0;naturalistic;australia;20;9
3996;english610;english610;townsville, queensland, australia;english;japanese;20;female;0;naturalistic;australia;20;9
3997;english610 white noise;english610 white noise;townsville, queensland, australia;english;japanese;20;female;0;naturalistic;australia;20;9
3998;english610 time stretch;english610 time stretch;townsville, queensland, australia;english;japanese;20;female;0;naturalistic;australia;20;9
3999;english610 pitch scale;english610 pitch scale;townsville, queensland, australia;english;japanese;20;female;0;naturalistic;australia;20;9
4000;english610 random gain;english610 random gain;townsville, queensland, australia;english;japanese;20;female;0;naturalistic;australia;20;9
4001;english611;english611;brisbane, queensland, australia;english;japanese;19;male;0;naturalistic;ausstralia;19;9
4002;english611 white noise;english611 white noise;brisbane, queensland, australia;english;japanese;19;male;0;naturalistic;ausstralia;19;9
4003;english611 time stretch;english611 time stretch;brisbane, queensland, australia;english;japanese;19;male;0;naturalistic;ausstralia;19;9
4004;english611 pitch scale;english611 pitch scale;brisbane, queensland, australia;english;japanese;19;male;0;naturalistic;ausstralia;19;9
4005;english611 random gain;english611 random gain;brisbane, queensland, australia;english;japanese;19;male;0;naturalistic;ausstralia;19;9
4006;english612;english612;middlesbrough, england, uk;english;none;20;male;0;naturalistic;uk;20;9
4007;english612 white noise;english612 white noise;middlesbrough, england, uk;english;none;20;male;0;naturalistic;uk;20;9
4008;english612 time stretch;english612 time stretch;middlesbrough, england, uk;english;none;20;male;0;naturalistic;uk;20;9
4009;english612 pitch scale;english612 pitch scale;middlesbrough, england, uk;english;none;20;male;0;naturalistic;uk;20;9
4010;english612 random gain;english612 random gain;middlesbrough, england, uk;english;none;20;male;0;naturalistic;uk;20;9
4011;english613;english613;melbourne, australia;english;arabic;24;male;0;naturalistic;australia;24;9
4012;english613 white noise;english613 white noise;melbourne, australia;english;arabic;24;male;0;naturalistic;australia;24;9
4013;english613 time stretch;english613 time stretch;melbourne, australia;english;arabic;24;male;0;naturalistic;australia;24;9
4014;english613 pitch scale;english613 pitch scale;melbourne, australia;english;arabic;24;male;0;naturalistic;australia;24;9
4015;english613 random gain;english613 random gain;melbourne, australia;english;arabic;24;male;0;naturalistic;australia;24;9
4016;english614;english614;pensacola, florida, usa;english;none;93;female;0;naturalistic;usa;93;9
4017;english614 white noise;english614 white noise;pensacola, florida, usa;english;none;93;female;0;naturalistic;usa;93;9
4018;english614 time stretch;english614 time stretch;pensacola, florida, usa;english;none;93;female;0;naturalistic;usa;93;9
4019;english614 pitch scale;english614 pitch scale;pensacola, florida, usa;english;none;93;female;0;naturalistic;usa;93;9
4020;english614 random gain;english614 random gain;pensacola, florida, usa;english;none;93;female;0;naturalistic;usa;93;9
4021;english615;english615;dublin, ireland;english;french danish;20;male;0;naturalistic;ireland;20;9
4022;english615 white noise;english615 white noise;dublin, ireland;english;french danish;20;male;0;naturalistic;ireland;20;9
4023;english615 time stretch;english615 time stretch;dublin, ireland;english;french danish;20;male;0;naturalistic;ireland;20;9
4024;english615 pitch scale;english615 pitch scale;dublin, ireland;english;french danish;20;male;0;naturalistic;ireland;20;9
4025;english615 random gain;english615 random gain;dublin, ireland;english;french danish;20;male;0;naturalistic;ireland;20;9
4026;english616;english616;fort wayne, indiana, usa;english;german;23;male;0;naturalistic;usa;23;9
4027;english616 white noise;english616 white noise;fort wayne, indiana, usa;english;german;23;male;0;naturalistic;usa;23;9
4028;english616 time stretch;english616 time stretch;fort wayne, indiana, usa;english;german;23;male;0;naturalistic;usa;23;9
4029;english616 pitch scale;english616 pitch scale;fort wayne, indiana, usa;english;german;23;male;0;naturalistic;usa;23;9
4030;english616 random gain;english616 random gain;fort wayne, indiana, usa;english;german;23;male;0;naturalistic;usa;23;9
4031;english617;english617;kingston, jamaica;english;none;34;female;0;naturalistic;jamaica;34;9
4032;english617 white noise;english617 white noise;kingston, jamaica;english;none;34;female;0;naturalistic;jamaica;34;9
4033;english617 time stretch;english617 time stretch;kingston, jamaica;english;none;34;female;0;naturalistic;jamaica;34;9
4034;english617 pitch scale;english617 pitch scale;kingston, jamaica;english;none;34;female;0;naturalistic;jamaica;34;9
4035;english617 random gain;english617 random gain;kingston, jamaica;english;none;34;female;0;naturalistic;jamaica;34;9
4036;english618;english618;fullerton, california, usa;english;swedish spanish french hebrew;58;male;0;naturalistic;usa;36;9
4037;english618 white noise;english618 white noise;fullerton, california, usa;english;swedish spanish french hebrew;58;male;0;naturalistic;usa;36;9
4038;english618 time stretch;english618 time stretch;fullerton, california, usa;english;swedish spanish french hebrew;58;male;0;naturalistic;usa;36;9
4039;english618 pitch scale;english618 pitch scale;fullerton, california, usa;english;swedish spanish french hebrew;58;male;0;naturalistic;usa;36;9
4040;english618 random gain;english618 random gain;fullerton, california, usa;english;swedish spanish french hebrew;58;male;0;naturalistic;usa;36;9
4041;english619;english619;jackson, tennessee, usa;english;none;21;male;0;naturalistic;usa;21;9
4042;english619 white noise;english619 white noise;jackson, tennessee, usa;english;none;21;male;0;naturalistic;usa;21;9
4043;english619 time stretch;english619 time stretch;jackson, tennessee, usa;english;none;21;male;0;naturalistic;usa;21;9
4044;english619 pitch scale;english619 pitch scale;jackson, tennessee, usa;english;none;21;male;0;naturalistic;usa;21;9
4045;english619 random gain;english619 random gain;jackson, tennessee, usa;english;none;21;male;0;naturalistic;usa;21;9
4046;english620;english620;glasgow, scotland, uk;english;none;55;male;0;naturalistic;uk, usa;55;9
4047;english620 white noise;english620 white noise;glasgow, scotland, uk;english;none;55;male;0;naturalistic;uk, usa;55;9
4048;english620 time stretch;english620 time stretch;glasgow, scotland, uk;english;none;55;male;0;naturalistic;uk, usa;55;9
4049;english620 pitch scale;english620 pitch scale;glasgow, scotland, uk;english;none;55;male;0;naturalistic;uk, usa;55;9
4050;english620 random gain;english620 random gain;glasgow, scotland, uk;english;none;55;male;0;naturalistic;uk, usa;55;9
4051;english621;english621;pittsburgh, pennsylvania, usa;english;french;19;female;0;naturalistic;usa;19;9
4052;english621 white noise;english621 white noise;pittsburgh, pennsylvania, usa;english;french;19;female;0;naturalistic;usa;19;9
4053;english621 time stretch;english621 time stretch;pittsburgh, pennsylvania, usa;english;french;19;female;0;naturalistic;usa;19;9
4054;english621 pitch scale;english621 pitch scale;pittsburgh, pennsylvania, usa;english;french;19;female;0;naturalistic;usa;19;9
4055;english621 random gain;english621 random gain;pittsburgh, pennsylvania, usa;english;french;19;female;0;naturalistic;usa;19;9
4056;english622;english622;st. paul, minnesota, usa;english;arabic french;21;female;0;naturalistic;usa;21;9
4057;english622 white noise;english622 white noise;st. paul, minnesota, usa;english;arabic french;21;female;0;naturalistic;usa;21;9
4058;english622 time stretch;english622 time stretch;st. paul, minnesota, usa;english;arabic french;21;female;0;naturalistic;usa;21;9
4059;english622 pitch scale;english622 pitch scale;st. paul, minnesota, usa;english;arabic french;21;female;0;naturalistic;usa;21;9
4060;english622 random gain;english622 random gain;st. paul, minnesota, usa;english;arabic french;21;female;0;naturalistic;usa;21;9
4061;english623;english623;fort wayne, indiana, usa;english;german;19;male;0;naturalistic;usa;19;9
4062;english623 white noise;english623 white noise;fort wayne, indiana, usa;english;german;19;male;0;naturalistic;usa;19;9
4063;english623 time stretch;english623 time stretch;fort wayne, indiana, usa;english;german;19;male;0;naturalistic;usa;19;9
4064;english623 pitch scale;english623 pitch scale;fort wayne, indiana, usa;english;german;19;male;0;naturalistic;usa;19;9
4065;english623 random gain;english623 random gain;fort wayne, indiana, usa;english;german;19;male;0;naturalistic;usa;19;9
4066;english624;english624;washington, district of columbia, usa;english;none;18;male;0;naturalistic;usa;18;9
4067;english624 white noise;english624 white noise;washington, district of columbia, usa;english;none;18;male;0;naturalistic;usa;18;9
4068;english624 time stretch;english624 time stretch;washington, district of columbia, usa;english;none;18;male;0;naturalistic;usa;18;9
4069;english624 pitch scale;english624 pitch scale;washington, district of columbia, usa;english;none;18;male;0;naturalistic;usa;18;9
4070;english624 random gain;english624 random gain;washington, district of columbia, usa;english;none;18;male;0;naturalistic;usa;18;9
4071;english625;english625;minneapolis, minnesota, usa;english;japanese asl japanese sign language;20;male;0;naturalistic;usa;20;9
4072;english625 white noise;english625 white noise;minneapolis, minnesota, usa;english;japanese asl japanese sign language;20;male;0;naturalistic;usa;20;9
4073;english625 time stretch;english625 time stretch;minneapolis, minnesota, usa;english;japanese asl japanese sign language;20;male;0;naturalistic;usa;20;9
4074;english625 pitch scale;english625 pitch scale;minneapolis, minnesota, usa;english;japanese asl japanese sign language;20;male;0;naturalistic;usa;20;9
4075;english625 random gain;english625 random gain;minneapolis, minnesota, usa;english;japanese asl japanese sign language;20;male;0;naturalistic;usa;20;9
4076;english626;english626;hammond, indiana, usa;english;german arabic;21;female;0;naturalistic;usa;21;9
4077;english626 white noise;english626 white noise;hammond, indiana, usa;english;german arabic;21;female;0;naturalistic;usa;21;9
4078;english626 time stretch;english626 time stretch;hammond, indiana, usa;english;german arabic;21;female;0;naturalistic;usa;21;9
4079;english626 pitch scale;english626 pitch scale;hammond, indiana, usa;english;german arabic;21;female;0;naturalistic;usa;21;9
4080;english626 random gain;english626 random gain;hammond, indiana, usa;english;german arabic;21;female;0;naturalistic;usa;21;9
4081;english627;english627;sydney, australia;english;none;18;female;0;naturalistic;australia;18;9
4082;english627 white noise;english627 white noise;sydney, australia;english;none;18;female;0;naturalistic;australia;18;9
4083;english627 time stretch;english627 time stretch;sydney, australia;english;none;18;female;0;naturalistic;australia;18;9
4084;english627 pitch scale;english627 pitch scale;sydney, australia;english;none;18;female;0;naturalistic;australia;18;9
4085;english627 random gain;english627 random gain;sydney, australia;english;none;18;female;0;naturalistic;australia;18;9
4086;english628;english628;pittsburgh, pennsylvania, usa;english;none;55;male;0;naturalistic;usa;55;9
4087;english628 white noise;english628 white noise;pittsburgh, pennsylvania, usa;english;none;55;male;0;naturalistic;usa;55;9
4088;english628 time stretch;english628 time stretch;pittsburgh, pennsylvania, usa;english;none;55;male;0;naturalistic;usa;55;9
4089;english628 pitch scale;english628 pitch scale;pittsburgh, pennsylvania, usa;english;none;55;male;0;naturalistic;usa;55;9
4090;english628 random gain;english628 random gain;pittsburgh, pennsylvania, usa;english;none;55;male;0;naturalistic;usa;55;9
4091;english629;english629;south riding, virginia, usa;english;none;20;female;0;naturalistic;usa;20;9
4092;english629 white noise;english629 white noise;south riding, virginia, usa;english;none;20;female;0;naturalistic;usa;20;9
4093;english629 time stretch;english629 time stretch;south riding, virginia, usa;english;none;20;female;0;naturalistic;usa;20;9
4094;english629 pitch scale;english629 pitch scale;south riding, virginia, usa;english;none;20;female;0;naturalistic;usa;20;9
4095;english629 random gain;english629 random gain;south riding, virginia, usa;english;none;20;female;0;naturalistic;usa;20;9
4096;english630;english630;woodbridge, virginia, usa;english;french;21;female;0;naturalistic;usa;21;9
4097;english630 white noise;english630 white noise;woodbridge, virginia, usa;english;french;21;female;0;naturalistic;usa;21;9
4098;english630 time stretch;english630 time stretch;woodbridge, virginia, usa;english;french;21;female;0;naturalistic;usa;21;9
4099;english630 pitch scale;english630 pitch scale;woodbridge, virginia, usa;english;french;21;female;0;naturalistic;usa;21;9
4100;english630 random gain;english630 random gain;woodbridge, virginia, usa;english;french;21;female;0;naturalistic;usa;21;9
4101;english631;english631;harrisonburg, virginia, usa;english;none;18;female;0;naturalistic;usa;18;9
4102;english631 white noise;english631 white noise;harrisonburg, virginia, usa;english;none;18;female;0;naturalistic;usa;18;9
4103;english631 time stretch;english631 time stretch;harrisonburg, virginia, usa;english;none;18;female;0;naturalistic;usa;18;9
4104;english631 pitch scale;english631 pitch scale;harrisonburg, virginia, usa;english;none;18;female;0;naturalistic;usa;18;9
4105;english631 random gain;english631 random gain;harrisonburg, virginia, usa;english;none;18;female;0;naturalistic;usa;18;9
4106;english632;english632;falls church, virginia, usa;english;none;23;female;0;naturalistic;usa;23;9
4107;english632 white noise;english632 white noise;falls church, virginia, usa;english;none;23;female;0;naturalistic;usa;23;9
4108;english632 time stretch;english632 time stretch;falls church, virginia, usa;english;none;23;female;0;naturalistic;usa;23;9
4109;english632 pitch scale;english632 pitch scale;falls church, virginia, usa;english;none;23;female;0;naturalistic;usa;23;9
4110;english632 random gain;english632 random gain;falls church, virginia, usa;english;none;23;female;0;naturalistic;usa;23;9
4111;english633;english633;washington, district of columbia, usa;english;none;20;female;0;naturalistic;usa;20;9
4112;english633 white noise;english633 white noise;washington, district of columbia, usa;english;none;20;female;0;naturalistic;usa;20;9
4113;english633 time stretch;english633 time stretch;washington, district of columbia, usa;english;none;20;female;0;naturalistic;usa;20;9
4114;english633 pitch scale;english633 pitch scale;washington, district of columbia, usa;english;none;20;female;0;naturalistic;usa;20;9
4115;english633 random gain;english633 random gain;washington, district of columbia, usa;english;none;20;female;0;naturalistic;usa;20;9
4116;english634;english634;alexandria, virginia, usa;english;none;61;male;0;naturalistic;usa;61;9
4117;english634 white noise;english634 white noise;alexandria, virginia, usa;english;none;61;male;0;naturalistic;usa;61;9
4118;english634 time stretch;english634 time stretch;alexandria, virginia, usa;english;none;61;male;0;naturalistic;usa;61;9
4119;english634 pitch scale;english634 pitch scale;alexandria, virginia, usa;english;none;61;male;0;naturalistic;usa;61;9
4120;english634 random gain;english634 random gain;alexandria, virginia, usa;english;none;61;male;0;naturalistic;usa;61;9
4121;english635;english635;vienna, virginia, usa;english;none;19;female;0;naturalistic;usa;19;9
4122;english635 white noise;english635 white noise;vienna, virginia, usa;english;none;19;female;0;naturalistic;usa;19;9
4123;english635 time stretch;english635 time stretch;vienna, virginia, usa;english;none;19;female;0;naturalistic;usa;19;9
4124;english635 pitch scale;english635 pitch scale;vienna, virginia, usa;english;none;19;female;0;naturalistic;usa;19;9
4125;english635 random gain;english635 random gain;vienna, virginia, usa;english;none;19;female;0;naturalistic;usa;19;9
4126;english636;english636;washington, dc, usa;english;none;20;female;0;naturalistic;usa;20;9
4127;english636 white noise;english636 white noise;washington, dc, usa;english;none;20;female;0;naturalistic;usa;20;9
4128;english636 time stretch;english636 time stretch;washington, dc, usa;english;none;20;female;0;naturalistic;usa;20;9
4129;english636 pitch scale;english636 pitch scale;washington, dc, usa;english;none;20;female;0;naturalistic;usa;20;9
4130;english636 random gain;english636 random gain;washington, dc, usa;english;none;20;female;0;naturalistic;usa;20;9
4131;english637;english637;knoxville, tennessee, usa;english;none;18;female;0;naturalistic;usa;18;9
4132;english637 white noise;english637 white noise;knoxville, tennessee, usa;english;none;18;female;0;naturalistic;usa;18;9
4133;english637 time stretch;english637 time stretch;knoxville, tennessee, usa;english;none;18;female;0;naturalistic;usa;18;9
4134;english637 pitch scale;english637 pitch scale;knoxville, tennessee, usa;english;none;18;female;0;naturalistic;usa;18;9
4135;english637 random gain;english637 random gain;knoxville, tennessee, usa;english;none;18;female;0;naturalistic;usa;18;9
4136;english638;english638;new york, new york, usa;english;none;27;male;0;naturalistic;usa;27;9
4137;english638 white noise;english638 white noise;new york, new york, usa;english;none;27;male;0;naturalistic;usa;27;9
4138;english638 time stretch;english638 time stretch;new york, new york, usa;english;none;27;male;0;naturalistic;usa;27;9
4139;english638 pitch scale;english638 pitch scale;new york, new york, usa;english;none;27;male;0;naturalistic;usa;27;9
4140;english638 random gain;english638 random gain;new york, new york, usa;english;none;27;male;0;naturalistic;usa;27;9
4141;english639;english639;hopkinsville, kentucky, usa;english;none;33;male;0;naturalistic;usa;33;9
4142;english639 white noise;english639 white noise;hopkinsville, kentucky, usa;english;none;33;male;0;naturalistic;usa;33;9
4143;english639 time stretch;english639 time stretch;hopkinsville, kentucky, usa;english;none;33;male;0;naturalistic;usa;33;9
4144;english639 pitch scale;english639 pitch scale;hopkinsville, kentucky, usa;english;none;33;male;0;naturalistic;usa;33;9
4145;english639 random gain;english639 random gain;hopkinsville, kentucky, usa;english;none;33;male;0;naturalistic;usa;33;9
4146;english640;english640;aurora, colorado, usa;english;none;25;female;0;naturalistic;usa;25;9
4147;english640 white noise;english640 white noise;aurora, colorado, usa;english;none;25;female;0;naturalistic;usa;25;9
4148;english640 time stretch;english640 time stretch;aurora, colorado, usa;english;none;25;female;0;naturalistic;usa;25;9
4149;english640 pitch scale;english640 pitch scale;aurora, colorado, usa;english;none;25;female;0;naturalistic;usa;25;9
4150;english640 random gain;english640 random gain;aurora, colorado, usa;english;none;25;female;0;naturalistic;usa;25;9
4151;english641;english641;fairfax, virginia, usa;english;spanish;18;female;0;naturalistic;usa;18;9
4152;english641 white noise;english641 white noise;fairfax, virginia, usa;english;spanish;18;female;0;naturalistic;usa;18;9
4153;english641 time stretch;english641 time stretch;fairfax, virginia, usa;english;spanish;18;female;0;naturalistic;usa;18;9
4154;english641 pitch scale;english641 pitch scale;fairfax, virginia, usa;english;spanish;18;female;0;naturalistic;usa;18;9
4155;english641 random gain;english641 random gain;fairfax, virginia, usa;english;spanish;18;female;0;naturalistic;usa;18;9
4156;english642;english642;woodbridge, virginia, usa;english;spanish;22;female;0;naturalistic;usa;22;9
4157;english642 white noise;english642 white noise;woodbridge, virginia, usa;english;spanish;22;female;0;naturalistic;usa;22;9
4158;english642 time stretch;english642 time stretch;woodbridge, virginia, usa;english;spanish;22;female;0;naturalistic;usa;22;9
4159;english642 pitch scale;english642 pitch scale;woodbridge, virginia, usa;english;spanish;22;female;0;naturalistic;usa;22;9
4160;english642 random gain;english642 random gain;woodbridge, virginia, usa;english;spanish;22;female;0;naturalistic;usa;22;9
4161;english643;english643;culpeper, virginia, usa;english;none;20;female;0;naturalistic;usa;20;9
4162;english643 white noise;english643 white noise;culpeper, virginia, usa;english;none;20;female;0;naturalistic;usa;20;9
4163;english643 time stretch;english643 time stretch;culpeper, virginia, usa;english;none;20;female;0;naturalistic;usa;20;9
4164;english643 pitch scale;english643 pitch scale;culpeper, virginia, usa;english;none;20;female;0;naturalistic;usa;20;9
4165;english643 random gain;english643 random gain;culpeper, virginia, usa;english;none;20;female;0;naturalistic;usa;20;9
4166;english644;english644;watertown, new york, usa;english;none;20;female;0;naturalistic;usa;20;9
4167;english644 white noise;english644 white noise;watertown, new york, usa;english;none;20;female;0;naturalistic;usa;20;9
4168;english644 time stretch;english644 time stretch;watertown, new york, usa;english;none;20;female;0;naturalistic;usa;20;9
4169;english644 pitch scale;english644 pitch scale;watertown, new york, usa;english;none;20;female;0;naturalistic;usa;20;9
4170;english644 random gain;english644 random gain;watertown, new york, usa;english;none;20;female;0;naturalistic;usa;20;9
4171;english645;english645;hollister, california, usa;english;spanish;21;male;0;naturalistic;usa;21;9
4172;english645 white noise;english645 white noise;hollister, california, usa;english;spanish;21;male;0;naturalistic;usa;21;9
4173;english645 time stretch;english645 time stretch;hollister, california, usa;english;spanish;21;male;0;naturalistic;usa;21;9
4174;english645 pitch scale;english645 pitch scale;hollister, california, usa;english;spanish;21;male;0;naturalistic;usa;21;9
4175;english645 random gain;english645 random gain;hollister, california, usa;english;spanish;21;male;0;naturalistic;usa;21;9
4176;english646;english646;hazleton, pennsylvania, usa;english;none;26;male;0;naturalistic;usa;26;9
4177;english646 white noise;english646 white noise;hazleton, pennsylvania, usa;english;none;26;male;0;naturalistic;usa;26;9
4178;english646 time stretch;english646 time stretch;hazleton, pennsylvania, usa;english;none;26;male;0;naturalistic;usa;26;9
4179;english646 pitch scale;english646 pitch scale;hazleton, pennsylvania, usa;english;none;26;male;0;naturalistic;usa;26;9
4180;english646 random gain;english646 random gain;hazleton, pennsylvania, usa;english;none;26;male;0;naturalistic;usa;26;9
4181;english647;english647;toronto, ontario, canada;english;french;70;male;0;naturalistic;canada;70;9
4182;english647 white noise;english647 white noise;toronto, ontario, canada;english;french;70;male;0;naturalistic;canada;70;9
4183;english647 time stretch;english647 time stretch;toronto, ontario, canada;english;french;70;male;0;naturalistic;canada;70;9
4184;english647 pitch scale;english647 pitch scale;toronto, ontario, canada;english;french;70;male;0;naturalistic;canada;70;9
4185;english647 random gain;english647 random gain;toronto, ontario, canada;english;french;70;male;0;naturalistic;canada;70;9
4186;english648;english648;queens new york, new york, usa;english;french japanese italian;32;male;0;naturalistic;usa;32;9
4187;english648 white noise;english648 white noise;queens new york, new york, usa;english;french japanese italian;32;male;0;naturalistic;usa;32;9
4188;english648 time stretch;english648 time stretch;queens new york, new york, usa;english;french japanese italian;32;male;0;naturalistic;usa;32;9
4189;english648 pitch scale;english648 pitch scale;queens new york, new york, usa;english;french japanese italian;32;male;0;naturalistic;usa;32;9
4190;english648 random gain;english648 random gain;queens new york, new york, usa;english;french japanese italian;32;male;0;naturalistic;usa;32;9
4191;english649;english649;houston, texas, usa;english;french russian;18;female;0;naturalistic;usa;18;9
4192;english649 white noise;english649 white noise;houston, texas, usa;english;french russian;18;female;0;naturalistic;usa;18;9
4193;english649 time stretch;english649 time stretch;houston, texas, usa;english;french russian;18;female;0;naturalistic;usa;18;9
4194;english649 pitch scale;english649 pitch scale;houston, texas, usa;english;french russian;18;female;0;naturalistic;usa;18;9
4195;english649 random gain;english649 random gain;houston, texas, usa;english;french russian;18;female;0;naturalistic;usa;18;9
4196;english650;english650;mesa, arizona, usa;english;none;75;male;0;naturalistic;usa;75;9
4197;english650 white noise;english650 white noise;mesa, arizona, usa;english;none;75;male;0;naturalistic;usa;75;9
4198;english650 time stretch;english650 time stretch;mesa, arizona, usa;english;none;75;male;0;naturalistic;usa;75;9
4199;english650 pitch scale;english650 pitch scale;mesa, arizona, usa;english;none;75;male;0;naturalistic;usa;75;9
4200;english650 random gain;english650 random gain;mesa, arizona, usa;english;none;75;male;0;naturalistic;usa;75;9
4201;english651;english651;brooklyn, New York;english;german ancient greek latin yiddish;87;female;0;naturalistic;usa;87;9
4202;english651 white noise;english651 white noise;brooklyn, New York;english;german ancient greek latin yiddish;87;female;0;naturalistic;usa;87;9
4203;english651 time stretch;english651 time stretch;brooklyn, New York;english;german ancient greek latin yiddish;87;female;0;naturalistic;usa;87;9
4204;english651 pitch scale;english651 pitch scale;brooklyn, New York;english;german ancient greek latin yiddish;87;female;0;naturalistic;usa;87;9
4205;english651 random gain;english651 random gain;brooklyn, New York;english;german ancient greek latin yiddish;87;female;0;naturalistic;usa;87;9
4206;estonian3;estonian3;tallinn, estonia;estonian;russian;22;male;9;academic;usa;2;10
4207;estonian3 white noise;estonian3 white noise;tallinn, estonia;estonian;russian;22;male;9;academic;usa;2;10
4208;estonian3 time stretch;estonian3 time stretch;tallinn, estonia;estonian;russian;22;male;9;academic;usa;2;10
4209;estonian3 pitch scale;estonian3 pitch scale;tallinn, estonia;estonian;russian;22;male;9;academic;usa;2;10
4210;estonian3 random gain;estonian3 random gain;tallinn, estonia;estonian;russian;22;male;9;academic;usa;2;10
4211;estonian4;estonian4;paide, estonia;estonian;french spanish german;28;female;9;academic;uk, usa;6;10
4212;estonian4 white noise;estonian4 white noise;paide, estonia;estonian;french spanish german;28;female;9;academic;uk, usa;6;10
4213;estonian4 time stretch;estonian4 time stretch;paide, estonia;estonian;french spanish german;28;female;9;academic;uk, usa;6;10
4214;estonian4 pitch scale;estonian4 pitch scale;paide, estonia;estonian;french spanish german;28;female;9;academic;uk, usa;6;10
4215;estonian4 random gain;estonian4 random gain;paide, estonia;estonian;french spanish german;28;female;9;academic;uk, usa;6;10
4216;estonian5;estonian5;tallinn, estonia;estonian;russian;19;female;9;academic;;0;10
4217;estonian5 white noise;estonian5 white noise;tallinn, estonia;estonian;russian;19;female;9;academic;;0;10
4218;estonian5 time stretch;estonian5 time stretch;tallinn, estonia;estonian;russian;19;female;9;academic;;0;10
4219;estonian5 pitch scale;estonian5 pitch scale;tallinn, estonia;estonian;russian;19;female;9;academic;;0;10
4220;estonian5 random gain;estonian5 random gain;tallinn, estonia;estonian;russian;19;female;9;academic;;0;10
4221;estonian6;estonian6;viljandi, estonia;estonian;german;32;female;9;academic;;0;10
4222;estonian6 white noise;estonian6 white noise;viljandi, estonia;estonian;german;32;female;9;academic;;0;10
4223;estonian6 time stretch;estonian6 time stretch;viljandi, estonia;estonian;german;32;female;9;academic;;0;10
4224;estonian6 pitch scale;estonian6 pitch scale;viljandi, estonia;estonian;german;32;female;9;academic;;0;10
4225;estonian6 random gain;estonian6 random gain;viljandi, estonia;estonian;german;32;female;9;academic;;0;10
4226;estonian7;estonian7;tartu, estonia;estonian;none;27;female;9;academic;;0;10
4227;estonian7 white noise;estonian7 white noise;tartu, estonia;estonian;none;27;female;9;academic;;0;10
4228;estonian7 time stretch;estonian7 time stretch;tartu, estonia;estonian;none;27;female;9;academic;;0;10
4229;estonian7 pitch scale;estonian7 pitch scale;tartu, estonia;estonian;none;27;female;9;academic;;0;10
4230;estonian7 random gain;estonian7 random gain;tartu, estonia;estonian;none;27;female;9;academic;;0;10
4231;estonian8;estonian8;parnu, estonia;estonian;russian;37;female;13;academic;usa, uk;0.4;10
4232;estonian8 white noise;estonian8 white noise;parnu, estonia;estonian;russian;37;female;13;academic;usa, uk;0.4;10
4233;estonian8 time stretch;estonian8 time stretch;parnu, estonia;estonian;russian;37;female;13;academic;usa, uk;0.4;10
