speaker_id;file_name;sample_name;birth_place;native_langs;other_langs;age;sex;age_of_english_onset;english_learning_method;english_residence;years_of_english_residence;class_labels;primary_lang_group;secondary_lang_group;primary_lang_group_id;secondary_lang_group_id9;albanian1;albanian1;prishtina, kosovo;albanian;serbian macedonian bosnian;19;male;6;naturalistic;usa;3;0;Indo-European;Albanian;4;6
1526;indonesian14;indonesian14;jakarta, indonesian;indonesian;none;29;female;13;academic;;0;21;Austronesian;Malayo-Polynesian;2;3
1528;italian1;italian1;carbonia, italy;italian;french;29;female;22;academic;usa;3.5;22;Indo-European;Italic;4;11
1529;italian2;italian2;caltanissetta, sicily, italy;italian;latin french spanish;46;male;18;academic;usa;0.3;22;Indo-European;Italic;4;11
1530;italian3;italian3;florence, italy;italian;french japanese;55;male;21;academic;usa;34;22;Indo-European;Italic;4;11
1531;italian4;italian4;cremona, italy;italian;none;47;female;11;academic;usa;0.2;22;Indo-European;Italic;4;11
1532;italian5;italian5;vicenza, veneto, italy;italian;spanish;52;male;25;academic;usa;3.5;22;Indo-European;Italic;4;11
1533;italian6;italian6;naples, italy;italian;german;32;female;15;academic;;0;22;Indo-European;Italic;4;11
1534;italian7;italian7;naples, italy;italian;none;24;male;8;academic;usa;0.1;22;Indo-European;Italic;4;11
1535;italian8;italian8;bari, italy;italian;french;43;male;10;academic;usa;0.1;22;Indo-European;Italic;4;11
1536;italian9;italian9;turin, italy;italian;french;18;male;8;academic;usa;0.1;22;Indo-European;Italic;4;11
1537;italian10;italian10;palermo, italy;italian;spanish portuguese french;48;male;12;academic;usa;25;22;Indo-European;Italic;4;11
1538;italian11;italian11;cagliari, italy;italian;spanish;30;male;18;academic;uk;0.25;22;Indo-European;Italic;4;11
1539;italian12;italian12;bellinzona, switzerland;italian;french portuguese swiss german;38;female;14;academic;zimbabwe, usa;6.5;22;Indo-European;Italic;4;11
1540;italian13;italian13;enna, italy;italian;sicilian;20;male;8;academic;;0;22;Indo-European;Italic;4;11
1541;italian14;italian14;cosenza, italy;italian;french;20;male;8;academic;uk;0.1;22;Indo-European;Italic;4;11
1542;italian15;italian15;forli, italy;italian;french;48;male;15;academic;uk;6;22;Indo-European;Italic;4;11
1543;italian16;italian16;mantua, italy;italian;german french;40;male;14;academic;usa;9;22;Indo-European;Italic;4;11
1544;italian17;italian17;turin, italy;italian;french spanish;28;male;14;naturalistic;usa;3;22;Indo-European;Italic;4;11
1545;italian18;italian18;grugliasco, italy;italian;french;20;male;8;academic;uk;1;22;Indo-European;Italic;4;11
1546;italian19;italian19;rome, italy;italian;french;19;male;11;academic;;0;22;Indo-European;Italic;4;11
1547;italian20;italian20;naples, italy;italian;none;32;male;15;academic;usa;15.5;22;Indo-European;Italic;4;11
1548;italian21;italian21;trento, italy;italian;french;42;male;20;academic;usa, australia;12;22;Indo-European;Italic;4;11
1549;italian22;italian22;teramo, italy;italian;german;23;male;6;academic;;0;22;Indo-European;Italic;4;11
1550;italian23;italian23;cuneo, italy;italian;piemontese french spanish;34;female;14;academic;usa;10;22;Indo-European;Italic;4;11
1551;italian25;italian25;wiesbaden, germany;italian;german french;40;male;3.5;naturalistic;usa;27;22;Indo-European;Italic;4;11
1552;italian24;italian24;milan, italy;italian;spanish;23;female;6;academic;;0;22;Indo-European;Italic;4;11
1553;italian26;italian26;siracusa, sicily, italy;italian;french spanish arabic;49;male;11;academic;;0;22;Indo-European;Italic;4;11
1554;italian27;italian27;milan, italy;italian;none;33;female;10;academic;uk;0.2;22;Indo-European;Italic;4;11
1555;italian28;italian28;rome, italy;italian;french;25;male;6;academic;;0;22;Indo-European;Italic;4;11
1556;italian29;italian29;trieste, italy;italian;none;21;female;8;academic;usa;0.2;22;Indo-European;Italic;4;11
1557;italian30;italian30;bologna, italy;italian;none;23;male;11;academic;;0;22;Indo-European;Italic;4;11
1558;italian31;italian31;naples, italy;italian;spanish;59;female;23;academic;usa;36;22;Indo-European;Italic;4;11
1559;italian32;italian32;sardinia, italy;italian;french;49;male;14;academic;usa;24;22;Indo-European;Italic;4;11
1560;italian33;italian33;bitonto, italy;italian;portuguese;78;female;50;academic;usa;36;22;Indo-European;Italic;4;11
1561;italian35;italian35;alessandria, italy;italian;french swedish;22;male;5;academic;usa;0.1;22;Indo-European;Italic;4;11
1562;italian36;italian36;naples, italy;italian;none;61;female;13;naturalistic;usa;48;22;Indo-European;Italic;4;11
1563;italian37;italian37;rome, italy;italian;none;24;male;6;academic;uk;0.1;22;Indo-European;Italic;4;11
1564;italian38;italian38;milan, italy;italian;none;26;male;8;academic;usa;1;22;Indo-European;Italic;4;11
1565;italian39;italian39;cuggiono, italy;italian;swedish spanish norwegian danish french;47;female;11;academic;;0;22;Indo-European;Italic;4;11
1566;italian34;italian34;vicenza, italy;italian;french;46;female;11;academic;uk;0.1;22;Indo-European;Italic;4;11
1571;japanese1;japanese1;tokyo, japan;japanese;sign language;25;female;12;academic;usa;2;23;Japonic;Japonic;5;12
1572;japanese2;japanese2;tokyo, japan;japanese;none;27;female;12;academic;usa;1.3;23;Japonic;Japonic;5;12
1573;japanese3;japanese3;kofu, yamanashi prefecture, japan;japanese;german;49;female;12;academic;usa;3;23;Japonic;Japonic;5;12
1574;japanese4;japanese4;tokyo, japan;japanese;none;20;male;15;academic;usa;0.75;23;Japonic;Japonic;5;12
1575;japanese5;japanese5;chiba, japan;japanese;mandarin;25;female;12;academic;usa;0.4;23;Japonic;Japonic;5;12
1576;japanese6;japanese6;kawasaki, japan;japanese;spanish;30;female;10;academic;usa,canada;12;23;Japonic;Japonic;5;12
1577;japanese7;japanese7;osaka, japan;japanese;german;18;male;12;academic;;0;23;Japonic;Japonic;5;12
1578;japanese8;japanese8;tokyo, japan;japanese;german latin;25;male;12;academic;;0;23;Japonic;Japonic;5;12
1579;japanese9;japanese9;yokohama, japan;japanese;none;24;male;13;academic;canada;4;23;Japonic;Japonic;5;12
1580;japanese10;japanese10;hakodate, japan;japanese;none;26;female;12;academic;usa;4;23;Japonic;Japonic;5;12
1581;japanese11;japanese11;toyama, japan;japanese;none;29;female;13;academic;usa;4.5;23;Japonic;Japonic;5;12
1582;japanese12;japanese12;tokyo, japan;japanese;none;36;male;12;academic;australia;8.7;23;Japonic;Japonic;5;12
1583;japanese13;japanese13;gunma, japan;japanese;chinese;28;male;11;academic;usa;0.1;23;Japonic;Japonic;5;12
1584;japanese14;japanese14;akashi, japan;japanese;german french korean chinese;37;female;12;academic;usa;0.8;23;Japonic;Japonic;5;12
1585;japanese15;japanese15;osaka, japan;japanese;french;45;male;12;academic;;0;23;Japonic;Japonic;5;12
1586;japanese16;japanese16;clark field, philippines;japanese;none;25;female;3;naturalistic;usa;17;23;Japonic;Japonic;5;12
1587;japanese17;japanese17;nara, japan;japanese;none;44;female;13;academic;usa;19;23;Japonic;Japonic;5;12
1588;japanese18;japanese18;kyoto, japan;japanese;none;52;female;13;academic;usa;20;23;Japonic;Japonic;5;12
1589;japanese19;japanese19;naha, japan;japanese;none;57;female;13;academic;usa;20;23;Japonic;Japonic;5;12
1590;japanese20;japanese20;yokosuka, japan;japanese;none;21;male;14;academic;usa;6;23;Japonic;Japonic;5;12
1591;japanese21;japanese21;tokyo, japan;japanese;mandarin;53;female;13;academic;usa;23;23;Japonic;Japonic;5;12
1592;japanese22;japanese22;ashiya, japan;japanese;spanish french german;69;female;12;academic;usa;30;23;Japonic;Japonic;5;12
1593;japanese23;japanese23;kawasaki, japan;japanese;none;24;male;5;academic;usa;15;23;Japonic;Japonic;5;12
1594;japanese24;japanese24;tokyo, japan;japanese;none;40;female;13;academic;usa;24;23;Japonic;Japonic;5;12
1595;japanese25;japanese25;kyoto, japan;japanese;none;52;female;13;academic;canada, usa;23;23;Japonic;Japonic;5;12
1596;japanese26;japanese26;yokosuka, japan;japanese;russian;44;female;13;academic;usa;6;23;Japonic;Japonic;5;12
1597;japanese27;japanese27;tokyo, japan;japanese;none;21;female;13;academic;usa;0.2;23;Japonic;Japonic;5;12
1598;japanese28;japanese28;tokyo, japan;japanese;none;35;female;12;academic;usa;10;23;Japonic;Japonic;5;12
1599;japanese29;japanese29;nagoya, japan;japanese;none;21;female;15;academic;new zealand;1;23;Japonic;Japonic;5;12
1600;japanese30;japanese30;miyazaki, japan;japanese;none;19;male;12;academic;usa;0.3;23;Japonic;Japonic;5;12
1601;japanese31;japanese31;saitama, japan;japanese;none;20;female;15;academic;usa;0.2;23;Japonic;Japonic;5;12
1602;japanese32;japanese32;tokyo, japan;japanese;none;27;male;18;academic;canada;4;23;Japonic;Japonic;5;12
1603;japanese33;japanese33;ako, japan;japanese;none;30;female;12;academic;australia;10;23;Japonic;Japonic;5;12
1604;japanese34;japanese34;komaki, japan;japanese;none;19;male;10;academic;usa;0.7;23;Japonic;Japonic;5;12
1605;japanese35;japanese35;tokyo, japan;japanese;none;21;female;12;academic;usa;0.2;23;Japonic;Japonic;5;12
1606;japanese36;japanese36;tokyo, japan;japanese;none;21;male;12;naturalistic;usa;3.5;23;Japonic;Japonic;5;12
1607;japanese37;japanese37;kobe, japan;japanese;none;22;female;4;academic;usa;4;23;Japonic;Japonic;5;12
1608;japanese38;japanese38;osaka, japan;japanese;none;50;female;17;naturalistic;usa;24;23;Japonic;Japonic;5;12
1609;japanese39;japanese39;osaka, japan;japanese;none;22;male;7;academic;usa;11;23;Japonic;Japonic;5;12
1610;japanese40;japanese40;ohara machi, chiba prefecture, japan;japanese;none;84;female;15;academic;usa;58;23;Japonic;Japonic;5;12
1611;japanese41;japanese41;tokyo, japan;japanese;mandarin;63;male;15;academic;;0;23;Japonic;Japonic;5;12
1612;japanese42;japanese42;tokyo, japan;japanese;none;44;male;8;naturalistic;usa;35;23;Japonic;Japonic;5;12
1613;japanese43;japanese43;okinawa, japan;japanese;none;47;female;12;academic;usa;17;23;Japonic;Japonic;5;12
1614;japanese44;japanese44;osaka, japan;japanese;none;40;female;12;academic;usa;5;23;Japonic;Japonic;5;12
1615;japanese45;japanese45;kyoto, japan;japanese;none;57;female;13;academic;usa;20;23;Japonic;Japonic;5;12
1654;kiswahili1;kiswahili1;dar-es-salaam, tanzania;kiswahili;chagga;22;male;6;academic;usa;0.3;24;Niger-Congo;Atlantic-Congo;10;17
1655;kiswahili2;kiswahili2;kigoma, tanzania;kiswahili;kiha;28;male;16;academic;usa;0.3;24;Niger-Congo;Atlantic-Congo;10;17
1656;kiswahili3;kiswahili3;nairobi, kenya;kiswahili;kikuyu;29;male;6;academic;usa;10;24;Niger-Congo;Atlantic-Congo;10;17
1657;kiswahili4;kiswahili4;goma, north kivu, democratic republic of congo;kiswahili;french lingala;36;male;34;academic;usa;1;24;Niger-Congo;Atlantic-Congo;10;17
1658;kiswahili5;kiswahili5;tanga, tanzania;kiswahili;none;56;female;4;naturalistic;uganda, usa;8.5;24;Niger-Congo;Atlantic-Congo;10;17
1659;kiswahili6;kiswahili6;dar-es-salaam, tanzania;kiswahili;none;32;female;8;academic;usa;9;24;Niger-Congo;Atlantic-Congo;10;17
1660;kiswahili7;kiswahili7;dar-es-salaam, tanzania;kiswahili;french shona jamaican creole english;52;female;5;academic;uk, usa;27;24;Niger-Congo;Atlantic-Congo;10;17
1661;kiswahili8;kiswahili8;nyeri, kenya;kiswahili;kikuyu maasai kamba;42;female;3;naturalistic;kenya, usa;42;24;Niger-Congo;Atlantic-Congo;10;17
1662;kiswahili9;kiswahili9;tanga, tanzania;kiswahili;none;50;male;13;academic;usa;20;24;Niger-Congo;Atlantic-Congo;10;17
1663;kiswahili10;kiswahili10;hola, kenya;kiswahili;arabic oromo;27;female;8;academic;usa;1;24;Niger-Congo;Atlantic-Congo;10;17
1664;kiswahili11;kiswahili11;mombasa, kenya;kiswahili;none;58;male;7;academic;usa;28;24;Niger-Congo;Atlantic-Congo;10;17
1668;korean1;korean1;ui jong bu, south korea;korean;french;29;male;13;academic;usa;1.1;25;Koreanic;Koreanic;6;13
1669;korean2;korean2;taegu, south korea;korean;none;23;female;14;academic;usa;0.1;25;Koreanic;Koreanic;6;13
1670;korean3;korean3;seoul, south korea;korean;spanish;19;female;17;academic;usa;0.6;25;Koreanic;Koreanic;6;13
1671;korean4;korean4;seoul, south korea;korean;none;29;female;15;academic;usa;2;25;Koreanic;Koreanic;6;13
1672;korean5;korean5;seoul, south korea;korean;none;50;female;12;academic;usa;23;25;Koreanic;Koreanic;6;13
1673;korean6;korean6;sunchun, south korea;korean;none;21;female;12;academic;;0;25;Koreanic;Koreanic;6;13
1674;korean7;korean7;seoul, south korea;korean;french;32;male;10;academic;usa;23;25;Koreanic;Koreanic;6;13
1675;korean8;korean8;seoul, south korea;korean;none;39;female;13;academic;usa;10;25;Koreanic;Koreanic;6;13
1676;korean9;korean9;taejon, south korea;korean;japanese;34;male;12;academic;uk,australia;2;25;Koreanic;Koreanic;6;13
1677;korean10;korean10;gwangju, south korea;korean;none;34;male;13;academic;3.5;0;25;Koreanic;Koreanic;6;13
1678;korean11;korean11;seoul, south korea;korean;none;26;male;14;academic;philippines;0.3;25;Koreanic;Koreanic;6;13
1679;korean12;korean12;sokcho, south korea;korean;none;31;male;31;academic;usa;1;25;Koreanic;Koreanic;6;13
1680;korean13;korean13;pusan, south korea;korean;none;50;female;12;academic;usa;19;25;Koreanic;Koreanic;6;13
1681;korean14;korean14;kota kinabalu, malaysia;korean;german;22;female;8;academic;usa;4;25;Koreanic;Koreanic;6;13
1682;korean15;korean15;pusan, south korea;korean;japanese;42;male;40;academic;usa;1;25;Koreanic;Koreanic;6;13
1683;korean16;korean16;nonsan, south korea;korean;none;30;female;13;academic;usa;0.2;25;Koreanic;Koreanic;6;13
1684;korean17;korean17;cheju-do, south korea;korean;none;21;male;8;academic;usa;0.3;25;Koreanic;Koreanic;6;13
1685;korean18;korean18;seoul, south korea;korean;spanish;25;male;7;academic;usa;12;25;Koreanic;Koreanic;6;13
1686;korean19;korean19;seoul, south korea;korean;none;21;female;14;academic;usa;0.9;25;Koreanic;Koreanic;6;13
1687;korean20;korean20;inchon, south korea;korean;none;58;female;13;academic;usa;38;25;Koreanic;Koreanic;6;13
1688;korean21;korean21;ulsan, south korea;korean;none;21;male;12;academic;usa;7;25;Koreanic;Koreanic;6;13
1689;korean22;korean22;inchon, south korea;korean;french spanish;19;female;8;academic;;0;25;Koreanic;Koreanic;6;13
1690;korean23;korean23;seoul, south korea;korean;japanese;49;female;12;academic;usa;5;25;Koreanic;Koreanic;6;13
1691;korean24;korean24;seoul, south korea;korean;none;42;male;13;academic;usa;3;25;Koreanic;Koreanic;6;13
1692;korean25;korean25;anseong, kyong gi, south korea;korean;japanese;34;female;12;academic;usa;6;25;Koreanic;Koreanic;6;13
1693;korean26;korean26;seoul, south korea;korean;spanish;23;male;21;academic;canada;1.2;25;Koreanic;Koreanic;6;13
1694;korean27;korean27;haenam, south korea;korean;none;51;male;14;academic;usa;14;25;Koreanic;Koreanic;6;13
1695;korean28;korean28;seoul, south korea;korean;spanish;62;female;13;academic;usa;17;25;Koreanic;Koreanic;6;13
1696;korean29;korean29;masan, south korea;korean;japanese;19;female;8;naturalistic;usa;10;25;Koreanic;Koreanic;6;13
1697;korean30;korean30;seoul, south korea;korean;none;49;female;14;academic;usa;26;25;Koreanic;Koreanic;6;13
1698;korean31;korean31;seoul, south korea;korean;none;18;female;7;academic;usa;2;25;Koreanic;Koreanic;6;13
1699;korean32;korean32;seoul, south korea;korean;none;35;female;28;naturalistic;usa;7;25;Koreanic;Koreanic;6;13
1700;korean33;korean33;seongnam, south korea;korean;japanese;30;female;13;academic;usa;2;25;Koreanic;Koreanic;6;13
1701;korean34;korean34;seoul, south korea;korean;japanese;20;female;11;academic;usa;6;25;Koreanic;Koreanic;6;13
1702;korean35;korean35;gwangju, south korea;korean;japanese german spanish;48;male;12;academic;usa;6;25;Koreanic;Koreanic;6;13
1703;korean36;korean36;taegu, south korea;korean;japanese;51;female;12;academic;usa;28;25;Koreanic;Koreanic;6;13
1704;korean37;korean37;seoul, south korea;korean;none;27;female;14;academic;usa;13;25;Koreanic;Koreanic;6;13
1705;korean38;korean38;inchon, south korea;korean;spanish japanese spanish japanese;25;male;10;academic;usa;10;25;Koreanic;Koreanic;6;13
1706;korean39;korean39;pusan, south korea;korean;chinese;55;male;14;academic;usa;41;25;Koreanic;Koreanic;6;13
1707;korean40;korean40;seoul, south korea;korean;chinese;21;female;17;academic;usa;2;25;Koreanic;Koreanic;6;13
1708;korean41;korean41;seoul, south korea;korean;none;50;female;12;academic;usa;9;25;Koreanic;Koreanic;6;13
1709;korean42;korean42;bayside, new york, usa;korean;none;26;male;3;naturalistic;usa;13;25;Koreanic;Koreanic;6;13
1710;korean43;korean43;taejon, south korea;korean;none;20;male;13;academic;usa;6;25;Koreanic;Koreanic;6;13
1711;korean44;korean44;inchon, south korea;korean;none;49;male;14;academic;;0;25;Koreanic;Koreanic;6;13
1712;korean45;korean45;inchon, south korea;korean;none;28;male;13;academic;usa;11;25;Koreanic;Koreanic;6;13
1713;korean46;korean46;seoul, south korea;korean;japanese;21;female;21;academic;usa;0.3;25;Koreanic;Koreanic;6;13
1714;korean47;korean47;seoul, south korea;korean;chinese;23;male;10;academic;usa;10;25;Koreanic;Koreanic;6;13
1715;korean48;korean48;seoul, south korea;korean;none;32;male;27;academic;usa;6;25;Koreanic;Koreanic;6;13
1716;korean49;korean49;an yang, south korea;korean;japanese;22;female;7;academic;usa, canada;1;25;Koreanic;Koreanic;6;13
1717;korean50;korean50;taejon, south korea;korean;none;57;female;13;academic;usa;30;25;Koreanic;Koreanic;6;13
1718;korean51;korean51;seoul, south korea;korean;none;25;male;16;academic;usa;10;25;Koreanic;Koreanic;6;13
1719;korean52;korean52;seoul, south korea;korean;none;40;male;12;academic;usa;2;25;Koreanic;Koreanic;6;13
1720;korean53;korean53;seoul, south korea;korean;spanish;25;female;9;academic;usa;16;25;Koreanic;Koreanic;6;13
1721;korean54;korean54;pohang, south korea;korean;none;34;male;16;academic;usa;1;25;Koreanic;Koreanic;6;13
1722;korean55;korean55;kimpo, south korea;korean;none;19;female;10;academic;usa;9;25;Koreanic;Koreanic;6;13
1723;korean56;korean56;seoul, south korea;korean;tagalog;20;female;7;naturalistic;usa;3;25;Koreanic;Koreanic;6;13
1724;korean57;korean57;suwon, south korea;korean;none;29;female;9;academic;usa;5;25;Koreanic;Koreanic;6;13
1725;korean58;korean58;seoul, south korea;korean;japanese;22;female;11;academic;usa;6;25;Koreanic;Koreanic;6;13
1726;korean59;korean59;seoul, south korea;korean;none;37;female;12;academic;usa;0.2;25;Koreanic;Koreanic;6;13
1727;korean60;korean60;seoul, south korea;korean;none;29;male;7;academic;usa;6;25;Koreanic;Koreanic;6;13
1728;korean61;korean61;taegu, south korea;korean;mandarin;22;female;9;academic;usa;6;25;Koreanic;Koreanic;6;13
1729;korean62;korean62;seoul, south korea;korean;spanish;25;male;12;academic;usa;7;25;Koreanic;Koreanic;6;13
1730;korean63;korean63;taejon, south korea;korean;none;25;male;9;academic;usa;1.5;25;Koreanic;Koreanic;6;13
1731;korean64;korean64;gwangju, south korea;korean;none;21;female;13;academic;usa;1;25;Koreanic;Koreanic;6;13
1732;korean65;korean65;gwangju, south korea;korean;mandarin;23;female;6;academic;usa;0.1;25;Koreanic;Koreanic;6;13
1733;korean66;korean66;seoul, south korea;korean;french;21;female;5;academic;usa;0.1;25;Koreanic;Koreanic;6;13
1734;korean67;korean67;seoul, south korea;korean;japanese french;21;female;5;academic;usa;0.1;25;Koreanic;Koreanic;6;13
1735;korean68;korean68;seoul, south korea;korean;spanish;62;female;25;academic;usa;34;25;Koreanic;Koreanic;6;13
1736;korean69;korean69;inchon, south korea;korean;spanish;23;female;10;academic;usa;12;25;Koreanic;Koreanic;6;13
1737;korean70;korean70;seoul, south korea;korean;none;53;female;3;academic;usa;15;25;Koreanic;Koreanic;6;13
1738;korean71;korean71;pusan, south korea;korean;none;22;male;12;academic;usa;9.5;25;Koreanic;Koreanic;6;13
1739;korean72;korean72;inchon, south korea;korean;none;55;male;13;academic;usa;35;25;Koreanic;Koreanic;6;13
1740;korean73;korean73;changwon, south korea;korean;chinese japanese;19;female;10;academic;usa;0.2;25;Koreanic;Koreanic;6;13
1741;korean74;korean74;seoul, south korea;korean;none;20;female;10;academic;usa;11;25;Koreanic;Koreanic;6;13
1742;korean75;korean75;bucheon, south korea;korean;none;22;male;10;academic;usa;0.1;25;Koreanic;Koreanic;6;13
1743;korean76;korean76;chuncheon, gangwon-do, south korea;korean;japanese;31;female;7;academic;usa;7;25;Koreanic;Koreanic;6;13
1744;korean77;korean77;seoul, south korea;korean;chinese;20;female;5;academic;usa;0.9;25;Koreanic;Koreanic;6;13
1745;korean78;korean78;inchon, south korea;korean;none;32;female;12;academic;usa;17;25;Koreanic;Koreanic;6;13
1746;korean79;korean79;anseong, south korea;korean;none;53;female;16;academic;usa;36;25;Koreanic;Koreanic;6;13
1747;korean80;korean80;seoul, south korea;korean;japanese spanish;42;female;13;academic;usa;19;25;Koreanic;Koreanic;6;13
1748;korean81;korean81;jeonju, south korea;korean;burmese;44;male;12;academic;usa;10;25;Koreanic;Koreanic;6;13
1749;korean82;korean82;pusan, south korea;korean;spanish;29;female;8;academic;usa;8.5;25;Koreanic;Koreanic;6;13
1750;korean83;korean83;pusan, south korea;korean;japanese;31;male;10;academic;usa;10;25;Koreanic;Koreanic;6;13
1751;korean84;korean84;inchon, south korea;korean;none;21;male;16;academic;new zealand;4;25;Koreanic;Koreanic;6;13
1752;korean85;korean85;seoul, south korea;korean;mandarin;20;female;14;academic;usa;5;25;Koreanic;Koreanic;6;13
1753;korean86;korean86;seoul, south korea;korean;mandarin;21;female;6;academic;singapore, usa;2.5;25;Koreanic;Koreanic;6;13
1754;korean87;korean87;seoul, south korea;korean;none;20;male;8;academic;usa;0.4;25;Koreanic;Koreanic;6;13
1755;korean88;korean88;seoul, south korea;korean;none;24;female;9;academic;usa;4;25;Koreanic;Koreanic;6;13
1756;korean89;korean89;seoul, south korea;korean;none;18;male;5;academic;usa;2;25;Koreanic;Koreanic;6;13
1757;korean90;korean90;seoul, south korea;korean;japanese french;35;female;12;academic;usa;6.8;25;Koreanic;Koreanic;6;13
1758;korean91;korean91;seoul, south korea;korean;japanese;43;female;14;academic;usa;7;25;Koreanic;Koreanic;6;13
1759;korean92;korean92;seoul, south korea;korean;none;19;female;6;naturalistic;mariana island, usa;12;25;Koreanic;Koreanic;6;13
1760;korean93;korean93;seoul, south korea;korean;french;23;female;7;academic;usa;0.8;25;Koreanic;Koreanic;6;13
1761;korean94;korean94;gwangju, south korea;korean;japanese;21;female;8;academic;;0;25;Koreanic;Koreanic;6;13
1762;korean95;korean95;seoul, south korea;korean;none;36;female;13;academic;usa;12;25;Koreanic;Koreanic;6;13
1763;korean96;korean96;seoul, south korea;korean;mandarin;21;female;10;academic;usa;0.7;25;Koreanic;Koreanic;6;13
1764;korean97;korean97;seoul, south korea;korean;none;49;female;13;academic;usa;15;25;Koreanic;Koreanic;6;13
1772;kurdish1;kurdish1;arbil, iraq;kurdish;french farsi;24;male;15;academic;usa;1.5;26;Indo-European;Indo-Iranian;4;10
1773;kurdish2;kurdish2;hawler, kurdistan, iraq;kurdish;farsi arabic;50;male;10;academic;usa;20;26;Indo-European;Indo-Iranian;4;10
1774;kurdish3;kurdish3;sulaymaniyah, iraq;kurdish;none;33;female;12;academic;usa;10;26;Indo-European;Indo-Iranian;4;10
1775;kurdish4;kurdish4;kirkuk, iraq;kurdish;arabic farsi;30;male;9;academic;usa;1;26;Indo-European;Indo-Iranian;4;10
1776;kurdish5;kurdish5;sulaymaniyah, iraq;kurdish;arabic farsi;32;male;11;academic;usa;12;26;Indo-European;Indo-Iranian;4;10
1777;kurdish6;kurdish6;sulaymaniyah, iraq;kurdish;arabic;57;female;11;academic;usa;12;26;Indo-European;Indo-Iranian;4;10
1778;kurdish7;kurdish7;sanandaj, iran;kurdish;farsi;29;male;13;academic;;0;26;Indo-European;Indo-Iranian;4;10
1779;kurdish8;kurdish8;sulaymaniyah, iraq;kurdish;none;55;female;39;naturalistic;usa;16;26;Indo-European;Indo-Iranian;4;10
1780;kurdish9;kurdish9;sulaymaniyah, iraq;kurdish;arabic;57;male;40;naturalistic;usa;17;26;Indo-European;Indo-Iranian;4;10
1781;kurdish10;kurdish10;sulaymaniyah, iraq;kurdish;arabic farsi;37;male;30;naturalistic;usa;7;26;Indo-European;Indo-Iranian;4;10
1809;macedonian1;macedonian1;ohrid, macedonia;macedonian;serbian bulgarian spanish;19;male;11;academic;usa;2.25;27;Indo-European;Balto-Slavic;4;7
1810;macedonian2;macedonian2;stip, macedonia;macedonian;bulgarian;24;male;15;academic;usa;2;27;Indo-European;Balto-Slavic;4;7
1811;macedonian3;macedonian3;stip, macedonia;macedonian;bulgarian serbian croatian;24;male;11;academic;usa;0.2;27;Indo-European;Balto-Slavic;4;7
1812;macedonian4;macedonian4;stip, macedonia;macedonian;bulgarian serbian croatian;21;male;11;academic;uk, usa;2.75;27;Indo-European;Balto-Slavic;4;7
1813;macedonian5;macedonian5;skopje, macedonia;macedonian;none;19;female;11;naturalistic;;0;27;Indo-European;Balto-Slavic;4;7
1814;macedonian6;macedonian6;skopje, macedonia;macedonian;spanish;19;male;9;academic;;0;27;Indo-European;Balto-Slavic;4;7
1815;macedonian7;macedonian7;skopje, macedonia;macedonian;german;19;female;10;academic;;0;27;Indo-European;Balto-Slavic;4;7
1816;macedonian8;macedonian8;skopje, macedonia;macedonian;spanish japanese;20;male;8;academic;;0;27;Indo-European;Balto-Slavic;4;7
1817;macedonian9;macedonian9;skopje, macedonia;macedonian;italian;19;female;10;academic;;0;27;Indo-European;Balto-Slavic;4;7
1818;macedonian10;macedonian10;skopje, macedonia;macedonian;german spanish;20;female;10;academic;;0;27;Indo-European;Balto-Slavic;4;7
1819;macedonian11;macedonian11;skopje, macedonia;macedonian;italian german;20;female;8;academic;;0;27;Indo-European;Balto-Slavic;4;7
1820;macedonian12;macedonian12;skopje, macedonia;macedonian;spanish german;20;female;10;academic;;0;27;Indo-European;Balto-Slavic;4;7
1821;macedonian13;macedonian13;skopje, macedonia;macedonian;italian german;20;female;8;academic;;0;27;Indo-European;Balto-Slavic;4;7
1822;macedonian14;macedonian14;skopje, macedonia;macedonian;serbian italian german;20;female;9;academic;;0;27;Indo-European;Balto-Slavic;4;7
1823;macedonian15;macedonian15;skopje, macedonia;macedonian;italian;20;female;10;academic;;0;27;Indo-European;Balto-Slavic;4;7
1824;macedonian16;macedonian16;skopje, macedonia;macedonian;italian spanish french;20;female;5;academic;;0;27;Indo-European;Balto-Slavic;4;7
1825;macedonian17;macedonian17;skopje, macedonia;macedonian;aromanian german greek;24;male;6;academic;;0;27;Indo-European;Balto-Slavic;4;7
1826;macedonian18;macedonian18;skopje, macedonia;macedonian;french;20;female;5;academic;;0;27;Indo-European;Balto-Slavic;4;7
1827;macedonian19;macedonian19;skopje, macedonia;macedonian;polish;22;male;10;naturalistic;;0;27;Indo-European;Balto-Slavic;4;7
1828;macedonian20;macedonian20;skopje, macedonia;macedonian;french serbian;19;female;10;academic;;0;27;Indo-European;Balto-Slavic;4;7
1829;macedonian21;macedonian21;skopje, macedonia;macedonian;french spanish;19;female;12;academic;;0;27;Indo-European;Balto-Slavic;4;7
1830;macedonian22;macedonian22;skopje, macedonia;macedonian;portuguese;21;female;8;academic;;0;27;Indo-European;Balto-Slavic;4;7
1831;macedonian23;macedonian23;skopje, macedonia;macedonian;russian;20;female;11;academic;;0;27;Indo-European;Balto-Slavic;4;7
1832;macedonian24;macedonian24;skopje, macedonia;macedonian;french;20;female;7;academic;;0;27;Indo-European;Balto-Slavic;4;7
